cdiv,a_age,a_sex,e29a,pesb1,pesa1,fmstm1900,fmagem,yofm,fbm1900,yofb,fb_girl,fmendm1900,yofd,fmdiv,fmdivsep,fmwid,cpsyear,iid,bdm1900,yob,black,orace,coll,hs,a_fnlwgt
7,60,2,1,1,2,472,232,39,490,40,0,966,80,0,0,0,1980,80010632,240,19,0,0,0,1,158716
7,24,2,1,1,0,954,281,79,,,,966,80,0,0,0,1980,80010632,673,56,0,0,0,1,187110
7,27,2,1,2,2,876,243,72,878,73,1,887,73,1,1,0,1980,80010640,633,52,0,0,0,1,198454
7,55,2,1,2,2,521,220,43,534,44,1,766,63,1,1,0,1980,80010640,301,25,0,0,0,0,193979
7,59,2,1,2,2,439,192,36,460,38,1,597,49,1,1,0,1980,80010640,246,20,0,0,0,0,193979
7,21,2,1,2,1,916,207,76,936,77,1,930,77,1,1,0,1980,80010640,709,59,0,0,1,0,178855
7,61,2,1,1,2,533,301,44,618,51,1,966,80,0,0,0,1980,80010640,232,19,0,0,0,1,177105
7,28,2,1,1,0,924,305,76,,,,966,80,0,0,0,1980,80010640,618,51,0,0,1,0,159570
7,49,2,1,1,2,605,232,50,624,51,1,966,80,0,0,0,1980,80010640,373,31,0,0,0,1,165218
7,74,2,2,3,0,276,209,22,,,,420,34,1,1,0,1980,80010640,67,5,1,0,0,0,286307
7,40,2,1,1,1,729,244,60,776,64,0,966,80,0,0,0,1980,80010640,485,40,0,0,0,1,182975
7,52,2,1,2,4,574,234,47,629,52,0,586,48,1,1,0,1980,80010648,340,28,0,0,0,1,168453
7,32,2,1,1,1,786,212,65,806,67,0,966,80,0,0,0,1980,80010648,574,47,0,0,0,1,161799
7,21,2,1,1,3,950,241,79,912,75,,966,80,0,0,0,1980,80010648,709,59,1,0,0,1,151686
7,24,2,4,1,1,884,211,73,891,74,0,966,80,0,1,0,1980,80010648,673,56,0,0,0,0,201101
7,41,2,3,1,4,708,234,58,727,60,0,925,77,1,1,0,1980,80010648,474,39,0,0,0,0,167970
7,40,2,1,2,3,695,217,57,705,58,1,881,73,1,1,0,1980,80010648,478,39,0,0,0,1,167970
7,58,2,1,1,1,528,268,43,582,48,0,966,80,0,0,0,1980,80010648,260,21,0,0,0,1,158154
7,66,2,1,1,2,386,219,32,415,34,0,966,80,0,0,0,1980,80010656,167,13,0,0,0,1,158599
7,37,2,1,2,2,796,285,66,810,67,1,901,75,1,1,0,1980,80010656,511,42,0,0,1,0,158314
7,36,2,1,1,2,806,279,67,819,68,1,966,80,0,0,0,1980,80010656,527,43,0,0,0,1,158314
7,21,2,1,1,0,946,232,78,,,,966,80,0,0,0,1980,80010656,714,59,0,0,0,0,194639
7,34,2,1,1,3,800,249,66,822,68,1,966,80,0,0,0,1980,80010656,551,45,0,0,0,1,185943
7,33,2,1,2,3,786,221,65,795,66,,821,68,1,1,0,1980,80010656,565,47,0,0,0,0,185943
7,25,2,1,2,1,887,224,73,902,75,1,919,76,1,1,0,1980,80010656,663,55,0,0,0,1,189214
7,32,2,3,1,1,826,248,68,877,73,0,924,76,1,1,0,1980,80010656,578,48,0,0,0,1,164309
7,28,2,1,1,2,851,222,70,857,71,0,966,80,0,0,0,1980,80010656,629,52,0,0,0,1,173943
7,29,2,3,2,2,817,204,68,848,70,,854,71,1,1,0,1980,80010664,613,51,0,0,0,1,173943
7,26,2,3,1,2,858,213,71,864,71,1,954,79,1,1,0,1980,80010664,645,53,0,0,0,1,173943
7,37,2,1,2,2,737,215,61,767,63,1,929,77,1,1,0,1980,80010664,522,43,0,1,0,1,124223
7,40,2,1,1,3,721,240,60,740,61,1,966,80,0,0,0,1980,80010664,481,40,0,0,0,1,164282
7,57,2,1,2,2,474,194,39,511,42,0,882,73,1,1,0,1980,80010664,280,23,0,0,0,1,158629
7,51,2,2,1,1,645,296,53,745,62,1,943,78,0,0,1,1980,80010664,349,29,0,1,0,1,128887
7,40,2,1,1,2,686,207,57,706,58,0,966,80,0,0,0,1980,80010664,479,39,0,0,1,0,167578
7,60,2,1,1,4,569,327,47,598,49,1,966,80,0,0,0,1980,80010672,242,20,0,0,0,1,170185
7,35,2,1,1,1,788,250,65,820,68,0,966,80,0,0,0,1980,80010672,538,44,0,0,0,1,160866
7,37,2,1,2,3,732,212,60,744,61,0,832,69,1,1,0,1980,80010672,520,43,1,0,0,1,184057
7,33,2,1,1,0,810,248,67,,,,966,80,0,0,0,1980,80010672,562,46,0,0,1,0,170840
7,55,2,2,1,8,509,208,42,523,43,0,953,79,0,0,1,1980,80010672,301,25,0,0,0,0,159115
7,22,2,1,1,4,898,204,74,910,75,1,966,80,0,0,0,1980,80010672,694,57,0,0,0,0,162766
7,65,2,1,2,1,404,221,33,614,51,0,573,47,1,1,0,1980,80010672,183,15,0,0,0,0,166769
7,31,2,3,1,1,836,251,69,854,71,0,928,77,1,1,0,1980,80010672,585,48,0,0,1,0,169380
7,26,2,1,1,0,896,250,74,,,,966,80,0,0,0,1980,80010672,646,53,0,0,0,1,171345
7,34,2,3,1,0,786,234,65,,,,869,72,1,1,0,1980,80010680,552,45,0,0,0,1,143315
7,38,2,1,2,1,716,206,59,696,57,1,933,77,1,1,0,1980,80010680,510,42,1,0,0,1,168019
7,68,2,1,1,8,320,175,26,315,26,,966,80,0,0,0,1980,80010680,145,12,0,0,0,0,173072
7,24,2,1,1,0,883,206,73,,,,966,80,0,0,0,1980,80010680,677,56,0,0,0,1,177562
7,25,2,1,1,1,883,225,73,910,75,0,966,80,0,0,0,1980,80010680,658,54,0,0,0,1,188327
7,34,2,1,1,4,802,248,66,796,66,0,966,80,0,0,0,1980,80010680,554,46,0,0,0,0,204264
7,25,2,1,2,1,894,238,74,958,79,1,913,76,0,0,1,1980,80010680,656,54,0,0,0,1,188327
7,30,2,1,1,2,858,263,71,944,78,1,966,80,0,0,0,1980,80010688,594,49,0,0,1,0,166263
7,41,2,1,1,1,770,305,64,851,70,1,966,80,0,0,0,1980,80010688,465,38,0,0,0,1,163269
7,33,2,1,1,4,822,261,68,838,69,0,966,80,0,0,0,1980,80010688,561,46,0,0,1,0,166263
7,21,2,4,1,1,909,204,75,914,76,0,966,80,0,1,0,1980,80010688,705,58,0,0,0,1,175593
7,28,2,1,1,1,845,223,70,867,72,1,966,80,0,0,0,1980,80010688,622,51,0,0,1,0,166550
7,21,2,1,1,1,923,220,76,931,77,1,966,80,0,0,0,1980,80010688,703,58,0,1,0,1,175161
7,29,2,1,1,2,824,209,68,841,70,1,966,80,0,0,0,1980,80010688,615,51,0,0,0,1,160163
7,47,2,1,1,5,616,222,51,628,52,0,966,80,0,0,0,1980,80010688,394,32,0,0,0,0,158546
7,43,2,1,1,3,641,200,53,719,59,0,966,80,0,0,0,1980,80010688,441,36,0,0,0,1,141026
7,26,2,1,1,0,898,245,74,,,,966,80,0,0,0,1980,80010696,653,54,0,0,0,1,160163
7,37,2,1,1,4,806,287,67,818,68,,966,80,0,0,0,1980,80010696,519,43,0,0,1,0,160866
7,54,2,1,1,2,651,335,54,690,57,,966,80,0,0,0,1980,80010696,316,26,0,0,1,0,160247
7,36,2,1,1,4,815,287,67,827,68,,966,80,0,0,0,1980,80010696,528,43,0,0,1,0,160866
7,32,2,3,1,0,803,232,66,,,,929,77,1,1,0,1980,80010696,571,47,0,0,0,1,188829
7,39,2,3,1,2,760,272,63,780,64,,897,74,1,1,0,1980,80010696,488,40,0,0,0,0,204469
7,41,2,1,1,2,777,308,64,833,69,1,966,80,0,0,0,1980,80010696,469,39,0,0,0,1,185814
7,37,2,1,1,3,778,262,64,804,66,0,966,80,0,0,0,1980,80010704,516,42,0,0,0,1,182565
7,35,2,1,2,2,810,265,67,824,68,1,900,74,1,1,0,1980,80010704,545,45,0,0,1,0,182565
7,28,2,1,1,2,864,236,71,879,73,0,966,80,0,0,0,1980,80010704,628,52,0,0,0,1,173943
7,39,2,1,1,4,698,207,58,706,58,1,966,80,0,0,0,1980,80010704,491,40,0,0,0,1,173533
7,32,2,1,1,2,798,225,66,816,67,1,966,80,0,0,0,1980,80010704,573,47,0,0,0,1,166263
7,27,2,1,1,0,896,260,74,,,,966,80,0,0,0,1980,80010704,636,52,0,0,1,0,165205
7,20,2,1,1,0,960,244,79,,,,966,80,0,0,0,1980,80010704,716,59,0,0,0,1,175593
7,28,2,1,1,0,942,323,78,,,,966,80,0,0,0,1980,80010704,619,51,0,1,1,0,142611
7,23,2,1,1,1,906,224,75,914,76,0,966,80,0,0,0,1980,80010704,682,56,0,0,0,1,167588
7,32,2,1,1,2,911,338,75,927,77,1,966,80,0,0,0,1980,80010712,573,47,0,1,1,0,104905
7,23,2,1,1,0,930,244,77,,,,966,80,0,0,0,1980,80010712,686,57,0,0,1,0,160895
7,27,2,1,1,0,912,273,75,,,,966,80,0,0,0,1980,80010712,639,53,0,0,1,0,160163
7,31,2,1,2,0,862,278,71,,,,904,75,1,1,0,1980,80010712,584,48,0,0,0,1,171884
7,23,2,1,1,0,963,278,80,,,,966,80,0,0,0,1980,80010712,685,57,0,0,0,1,157094
7,34,2,3,1,1,810,260,67,861,71,0,917,76,1,1,0,1980,80010712,550,45,0,0,0,1,145723
7,51,2,1,1,2,525,180,43,551,45,0,966,80,0,0,0,1980,80010712,345,28,0,0,0,0,193441
7,67,2,2,1,2,367,216,30,387,32,1,613,51,0,0,1,1980,80010720,151,12,0,0,0,0,179711
7,63,2,1,3,2,534,324,44,554,46,,598,49,1,1,0,1980,80010720,210,17,0,0,0,1,188900
7,63,2,1,1,8,454,251,37,449,37,0,966,80,0,0,0,1980,80010720,203,16,0,0,0,1,188900
7,37,2,1,1,1,852,341,70,882,73,1,966,80,0,0,0,1980,80010720,511,42,0,0,0,1,197753
7,54,2,1,1,1,583,272,48,595,49,1,966,80,0,0,0,1980,80010720,311,25,0,0,0,1,185298
7,33,2,1,2,3,776,209,64,785,65,0,904,75,1,1,0,1980,80010720,567,47,0,0,0,0,177978
7,36,2,1,1,2,778,248,64,855,71,0,966,80,0,0,0,1980,80010720,530,44,0,0,0,1,197753
7,43,2,1,1,2,688,245,57,724,60,0,966,80,0,0,0,1980,80010720,443,36,0,0,0,1,201272
7,75,2,2,1,0,388,323,32,,,,761,63,0,0,1,1980,80010720,65,5,0,0,0,0,182206
7,35,2,3,1,2,892,357,74,804,66,1,962,80,1,1,0,1980,80010728,535,44,0,0,0,1,172291
7,67,2,1,2,5,390,233,32,399,33,1,522,43,1,1,0,1980,80010728,157,13,0,0,0,0,180637
7,46,2,1,1,5,666,257,55,676,56,0,966,80,0,0,0,1980,80010728,409,34,0,0,0,1,155624
7,66,2,3,1,3,573,410,47,597,49,1,908,75,1,1,0,1980,80010728,163,13,0,0,0,1,141932
7,36,2,1,1,5,782,257,65,787,65,1,966,80,0,0,0,1980,80010728,525,43,0,0,0,1,161413
7,23,2,1,1,1,900,217,74,907,75,1,966,80,0,0,0,1980,80010728,683,56,0,0,0,1,157930
7,48,2,2,2,5,687,308,57,626,52,1,712,59,1,1,0,1980,80010728,378,31,0,0,0,1,192546
7,57,2,1,1,2,593,319,49,629,52,0,966,80,0,0,0,1980,80010736,274,22,0,0,0,0,191143
7,75,2,1,1,3,320,264,26,318,26,1,966,80,0,0,0,1980,80010736,56,4,0,0,0,1,148695
7,63,2,1,1,0,472,268,39,,,,966,80,0,0,0,1980,80010736,204,16,0,0,0,1,193874
7,30,2,1,2,2,810,210,67,818,68,0,827,68,1,1,0,1980,80010736,600,49,0,0,0,1,194336
7,57,2,1,1,2,505,227,42,544,45,0,966,80,0,0,0,1980,80010736,278,23,0,0,0,1,198820
7,51,2,1,1,4,590,247,49,632,52,0,966,80,0,0,0,1980,80010736,342,28,0,0,0,1,203044
7,55,2,1,1,9,505,208,42,516,42,1,966,80,0,0,0,1980,80010736,297,24,0,0,0,0,170539
7,40,2,3,3,1,665,186,55,768,63,0,691,57,1,1,0,1980,80010736,479,39,0,0,0,1,162101
7,65,2,1,2,0,414,232,34,,,,699,58,0,0,1,1980,80010736,182,15,0,0,0,1,157825
7,34,2,1,1,1,831,284,69,832,69,1,966,80,0,0,0,1980,80010744,547,45,0,0,0,1,141842
7,42,2,1,1,3,663,211,55,670,55,1,966,80,0,0,0,1980,80010744,452,37,0,0,0,1,137363
7,28,2,1,2,2,870,250,72,879,73,0,906,75,1,1,0,1980,80010744,620,51,0,0,0,1,156003
7,56,2,1,1,4,557,270,46,569,47,1,966,80,0,0,0,1980,80010744,287,23,0,0,1,0,159641
7,45,2,1,2,1,638,222,53,666,55,0,881,73,1,1,0,1980,80010744,416,34,0,0,0,1,154428
7,24,2,1,1,1,895,218,74,924,76,1,966,80,0,0,0,1980,80010744,677,56,0,0,0,1,211004
7,26,2,1,1,0,884,237,73,,,,966,80,0,0,0,1980,80010744,647,53,0,0,0,1,188413
7,43,2,1,2,5,645,205,53,691,57,0,934,77,1,1,0,1980,80010752,440,36,0,0,0,1,157638
7,39,2,1,1,6,689,202,57,670,55,0,966,80,0,0,0,1980,80010752,487,40,0,0,0,0,167547
7,38,2,1,2,5,680,181,56,726,60,1,783,65,1,1,0,1980,80010752,499,41,0,0,0,1,167547
7,61,2,2,2,1,465,237,38,496,41,1,772,64,1,1,0,1980,80010752,228,18,0,0,0,0,157394
7,61,2,1,2,2,463,239,38,547,45,0,852,70,0,0,1,1980,80010752,224,18,0,0,0,1,157394
7,20,2,4,1,1,923,200,76,928,77,0,966,80,0,1,0,1980,80010752,723,60,0,0,0,0,151197
7,66,2,1,1,0,518,346,43,,,,966,80,0,0,0,1980,80010752,172,14,0,0,1,0,157037
7,48,2,1,1,3,613,229,51,632,52,0,966,80,0,0,0,1980,80010752,384,31,0,0,1,0,160161
7,62,2,1,1,4,494,279,41,506,42,0,966,80,0,0,0,1980,80010752,215,17,0,0,1,0,149428
7,60,2,1,1,3,522,276,43,552,45,1,966,80,0,0,0,1980,80010760,246,20,0,0,0,1,147092
7,25,2,1,1,1,939,279,78,951,79,1,966,80,0,0,0,1980,80010760,660,54,0,0,0,1,187563
7,62,2,2,2,1,402,190,33,417,34,1,426,35,1,1,0,1980,80010760,212,17,0,0,0,0,181183
7,35,2,1,1,3,726,188,60,752,62,1,966,80,0,0,0,1980,80010760,538,44,0,0,0,0,192347
7,21,2,1,1,1,940,229,78,949,79,0,966,80,0,0,0,1980,80010760,711,59,0,0,0,1,169040
7,29,2,1,2,0,894,285,74,,,,906,75,1,1,0,1980,80010760,609,50,0,0,1,0,150813
7,23,2,1,2,2,885,204,73,877,73,1,908,75,1,1,0,1980,80010760,681,56,0,0,0,0,153834
7,26,2,1,1,0,930,282,77,,,,966,80,0,0,0,1980,80010768,648,53,0,0,0,1,150813
7,32,2,2,1,2,864,283,71,909,75,1,957,79,0,0,1,1980,80010768,581,48,0,0,1,0,204537
7,53,2,2,1,2,605,285,50,631,52,0,962,80,0,0,1,1980,80010768,320,26,0,0,1,0,213702
7,46,2,1,1,5,634,223,52,674,56,0,966,80,0,0,0,1980,80010768,411,34,0,0,0,1,208204
7,31,2,3,1,0,809,217,67,,,,895,74,1,1,0,1980,80010768,592,49,0,0,0,1,165073
7,31,2,3,1,1,847,264,70,863,71,0,882,73,1,1,0,1980,80010768,583,48,0,0,0,0,165073
7,22,2,3,1,4,909,209,75,869,72,0,952,79,1,1,0,1980,80010768,700,58,0,0,0,1,194074
7,32,2,1,1,1,873,299,72,866,72,1,966,80,0,0,0,1980,80010768,574,47,0,0,0,0,141903
7,38,2,4,3,1,710,206,59,761,63,1,821,68,1,1,0,1980,80010768,504,41,0,0,0,0,160241
7,23,2,1,1,1,945,261,78,955,79,0,966,80,0,0,0,1980,80010776,684,56,0,0,0,1,157640
7,58,2,1,1,1,562,295,46,587,48,0,966,80,0,0,0,1980,80010776,267,22,0,0,0,1,156597
7,32,2,1,1,1,833,258,69,949,79,0,966,80,0,0,0,1980,80010776,575,47,0,0,1,0,166474
7,42,2,1,1,1,702,244,58,743,61,1,966,80,0,0,0,1980,80010776,458,38,0,0,0,1,160896
7,49,2,1,1,2,565,194,47,583,48,0,966,80,0,0,0,1980,80010776,371,30,0,0,0,0,156152
7,39,2,1,1,2,743,255,61,825,68,0,966,80,0,0,0,1980,80010776,488,40,0,0,0,1,154818
7,39,2,1,1,2,716,228,59,735,61,1,966,80,0,0,0,1980,80010776,488,40,0,0,1,0,197753
7,28,2,1,1,1,926,300,77,948,78,0,966,80,0,0,0,1980,80010784,626,52,0,0,1,0,188413
7,39,2,1,1,2,794,301,66,811,67,0,966,80,0,0,0,1980,80010784,493,41,0,0,0,1,197753
7,22,2,1,1,1,944,253,78,950,79,0,966,80,0,0,0,1980,80010784,691,57,0,0,0,1,194074
7,25,2,1,1,1,907,242,75,936,77,0,966,80,0,0,0,1980,80010784,665,55,0,0,0,1,164023
7,22,2,1,1,0,948,250,78,,,,966,80,0,0,0,1980,80010784,698,58,0,0,0,1,194074
7,24,2,1,1,3,902,224,75,910,75,0,966,80,0,0,0,1980,80010784,678,56,0,0,0,1,194074
7,51,2,1,2,1,558,212,46,605,50,1,784,65,0,0,1,1980,80010784,346,28,0,0,0,1,162429
7,32,2,1,2,2,834,255,69,882,73,0,921,76,1,1,0,1980,80010784,579,48,0,0,0,1,160887
7,62,2,1,1,2,469,247,39,479,39,,966,80,0,0,0,1980,80010784,222,18,0,0,1,0,169041
7,62,2,1,1,0,465,244,38,,,,966,80,0,0,0,1980,80010792,221,18,1,0,0,0,134734
7,41,2,1,3,4,690,220,57,695,57,0,725,60,1,1,0,1980,80010792,470,39,1,0,0,1,165639
7,34,2,1,1,1,791,239,65,791,65,,966,80,0,0,0,1980,80010792,552,45,1,0,0,1,151258
7,25,2,3,1,0,926,269,77,,,,941,78,1,1,0,1980,80010792,657,54,0,0,0,1,187563
7,18,2,1,1,2,941,199,78,942,78,0,966,80,0,0,0,1980,80010792,742,61,0,0,0,1,192965
7,63,2,2,1,1,432,227,35,443,36,0,952,79,0,0,1,1980,80010792,205,17,0,0,0,0,147825
7,70,2,1,2,2,350,227,29,367,30,1,566,47,0,0,1,1980,80010792,123,10,0,0,0,1,170282
7,67,2,2,1,0,524,368,43,,,,774,64,0,0,1,1980,80010800,156,12,0,0,0,1,157617
7,55,2,3,2,2,559,263,46,554,46,0,752,62,1,1,0,1980,80010800,296,24,0,0,0,0,167853
7,25,2,1,1,0,929,271,77,,,,966,80,0,0,0,1980,80010800,658,54,0,0,1,0,161440
7,57,2,2,1,4,505,231,42,535,44,1,852,70,0,0,1,1980,80010800,274,22,0,0,0,1,155013
7,75,2,1,1,2,295,232,24,336,27,0,966,80,0,0,0,1980,80010800,63,5,0,0,0,1,148485
7,31,2,4,1,2,893,307,74,812,67,0,966,80,0,1,0,1980,80010800,586,48,1,0,0,1,131006
7,31,2,1,1,2,830,243,69,820,68,0,966,80,0,0,0,1980,80010800,587,48,1,0,0,1,131006
7,50,2,1,1,2,574,216,47,594,49,1,966,80,0,0,0,1980,80010800,358,29,0,0,0,1,157294
7,22,2,1,2,0,908,217,75,,,,911,75,1,1,0,1980,80010800,691,57,0,0,0,1,158793
7,28,2,1,1,2,869,243,72,877,73,1,966,80,0,0,0,1980,80010808,626,52,0,0,0,1,164396
7,60,2,1,1,3,543,306,45,566,47,1,966,80,0,0,0,1980,80010808,237,19,0,0,1,0,148168
7,63,2,1,1,3,429,225,35,441,36,1,966,80,0,0,0,1980,80010808,204,16,0,0,0,0,147646
7,22,2,1,1,2,924,227,76,937,78,0,966,80,0,0,0,1980,80010808,697,58,0,0,1,0,153647
7,33,2,1,1,2,773,214,64,779,64,1,966,80,0,0,0,1980,80010808,558,46,0,0,0,1,168112
7,53,2,1,1,1,555,231,46,641,53,1,966,80,0,0,0,1980,80010808,324,26,0,0,0,1,165299
7,38,2,1,2,3,739,240,61,776,64,,892,74,1,1,0,1980,80010808,499,41,0,0,0,0,187890
7,46,2,1,1,1,738,334,61,821,68,1,966,80,0,0,0,1980,80010816,404,33,1,0,0,0,149392
7,20,2,1,1,2,910,186,75,915,76,0,966,80,0,0,0,1980,80010816,724,60,0,0,0,0,174955
7,33,2,1,1,0,918,351,76,,,,966,80,0,0,0,1980,80010816,567,47,0,0,0,0,169102
7,64,2,1,1,8,381,191,31,406,33,0,966,80,0,0,0,1980,80010816,190,15,0,0,0,0,172317
7,60,2,1,3,0,497,262,41,,,,545,45,1,1,0,1980,80010816,234,19,0,0,0,1,159301
7,23,2,1,1,3,917,232,76,853,71,0,966,80,0,0,0,1980,80010816,685,57,0,0,0,0,191018
7,65,2,1,1,2,414,232,34,415,34,1,966,80,0,0,0,1980,80010816,182,15,0,0,0,0,177792
7,26,2,1,1,1,902,254,75,962,80,1,966,80,0,0,0,1980,80010816,648,53,0,0,0,1,156070
7,19,2,1,1,1,956,223,79,965,80,0,966,80,0,0,0,1980,80010816,733,61,0,0,0,1,153137
7,19,2,1,1,1,935,204,77,948,78,0,966,80,0,0,0,1980,80010824,731,60,0,0,0,0,153137
7,44,2,1,1,2,689,262,57,728,60,0,966,80,0,0,0,1980,80010824,427,35,0,0,0,0,137422
7,19,2,4,1,2,921,194,76,927,77,0,966,80,0,1,0,1980,80010824,726,60,0,0,0,1,171506
7,72,2,2,1,4,348,254,28,378,31,,932,77,0,0,1,1980,80010824,94,7,0,0,0,0,196076
7,36,2,3,1,0,801,275,66,,,,910,75,1,1,0,1980,80010824,526,43,0,0,0,1,187890
7,65,2,2,3,3,407,232,33,456,37,,473,39,1,1,0,1980,80010824,175,14,0,0,0,0,177792
7,56,2,1,1,1,492,200,40,511,42,0,966,80,0,0,0,1980,80010824,292,24,0,0,0,1,167853
7,74,2,2,3,2,311,243,25,312,25,,388,32,1,1,0,1980,80010832,68,5,0,0,0,1,174472
7,59,2,1,1,2,564,314,46,592,49,0,966,80,0,0,0,1980,80010832,250,20,0,0,0,1,157493
7,31,2,1,1,3,809,220,67,821,68,0,966,80,0,0,0,1980,80010832,589,49,0,0,0,1,163461
7,45,2,1,1,6,643,219,53,659,54,0,966,80,0,0,0,1980,80010832,424,35,0,0,0,0,170367
7,19,2,1,1,0,962,229,80,,,,966,80,0,0,0,1980,80010832,733,61,0,0,0,1,154257
7,32,2,1,1,2,777,205,64,846,70,0,966,80,0,0,0,1980,80010832,572,47,0,0,0,1,167691
7,58,2,1,2,1,558,291,46,677,56,0,618,51,1,1,0,1980,80010832,267,22,0,0,0,1,157742
7,62,2,2,2,3,441,222,36,454,37,0,546,45,1,1,0,1980,80010832,219,18,0,0,0,0,150521
7,29,2,1,1,2,831,224,69,853,71,1,966,80,0,0,0,1980,80010832,606,50,0,0,0,1,164396
7,64,2,4,3,2,378,184,31,388,32,0,574,47,1,1,0,1980,80010840,194,16,0,0,0,1,154121
7,59,2,1,1,1,472,220,39,480,39,0,966,80,0,0,0,1980,80010840,252,20,0,0,0,0,156788
7,60,2,2,1,4,462,218,38,527,43,1,931,77,0,0,1,1980,80010840,244,20,0,0,0,1,174515
7,36,2,4,1,3,798,272,66,808,67,1,966,80,0,1,0,1980,80010840,526,43,0,0,0,1,210432
7,24,2,1,1,2,927,250,77,939,78,,966,80,0,0,0,1980,80010840,677,56,0,0,0,0,199310
7,44,2,1,1,3,681,245,56,692,57,0,966,80,0,0,0,1980,80010840,436,36,0,0,0,1,194441
7,36,2,1,1,3,716,192,59,724,60,0,966,80,0,0,0,1980,80010840,524,43,0,0,0,0,187890
7,33,2,1,1,3,787,228,65,794,66,1,966,80,0,0,0,1980,80010848,558,46,0,0,0,1,169102
7,43,2,1,1,5,742,303,61,708,58,0,966,80,0,0,0,1980,80010848,438,36,1,0,0,1,138766
7,63,2,1,1,2,447,248,37,520,43,1,966,80,0,0,0,1980,80010848,199,16,1,0,0,1,144237
7,28,2,3,1,1,859,231,71,851,70,1,942,78,1,1,0,1980,80010848,628,52,1,0,0,1,132960
7,60,2,1,2,0,544,304,45,,,,607,50,1,1,0,1980,80010848,240,19,1,0,0,1,298293
7,25,2,3,1,2,882,227,73,887,73,,956,79,1,1,0,1980,80010848,655,54,0,0,0,1,165358
7,29,2,3,1,2,814,207,67,822,68,1,911,75,1,1,0,1980,80010848,606,50,0,0,0,1,165358
7,37,2,1,1,3,743,229,61,739,61,1,966,80,0,0,0,1980,80010848,514,42,0,0,0,1,172773
7,68,2,1,1,4,394,255,32,415,34,1,966,80,0,0,0,1980,80010848,139,11,0,0,0,1,157825
7,67,2,3,2,4,353,192,29,367,30,1,382,31,1,1,0,1980,80010856,161,13,0,0,0,0,157825
7,19,2,1,1,0,962,235,80,,,,966,80,0,0,0,1980,80010856,726,60,0,0,0,1,154257
7,20,2,1,1,0,942,219,78,,,,966,80,0,0,0,1980,80010856,723,60,0,0,0,1,174575
7,38,2,1,1,2,857,351,71,882,73,,966,80,0,0,0,1980,80010856,506,42,1,0,0,1,184956
7,30,2,1,2,4,819,224,68,824,68,1,864,71,1,1,0,1980,80010856,595,49,0,0,0,1,167691
7,36,2,1,1,2,771,245,64,790,65,0,966,80,0,0,0,1980,80010856,526,43,0,0,0,1,154818
7,38,2,1,1,4,753,249,62,805,67,0,966,80,0,0,0,1980,80010856,504,41,0,0,0,1,154818
7,38,2,1,2,1,748,244,62,807,67,0,775,64,1,1,0,1980,80010864,504,41,1,0,0,1,205955
7,25,2,1,1,0,952,289,79,,,,966,80,0,0,0,1980,80010864,663,55,0,0,1,0,157236
7,48,2,3,3,1,611,229,50,697,58,,686,57,1,1,0,1980,80010864,382,31,0,0,0,1,162802
7,20,2,1,1,1,963,239,80,935,77,0,966,80,0,0,0,1980,80010864,724,60,1,0,0,1,174556
7,31,2,3,2,1,833,243,69,900,74,1,853,71,1,1,0,1980,80010864,590,49,0,0,0,1,175486
7,25,2,1,1,0,917,251,76,,,,966,80,0,0,0,1980,80010864,666,55,0,0,1,0,150813
7,36,2,1,1,1,796,270,66,835,69,0,966,80,0,0,0,1980,80010864,526,43,0,0,0,1,154818
7,25,2,1,1,0,923,260,76,,,,966,80,0,0,0,1980,80010864,663,55,0,0,1,0,150813
7,34,2,1,2,2,780,223,64,803,66,0,834,69,1,1,0,1980,80010864,557,46,0,0,1,0,168317
7,25,2,3,1,1,921,265,76,926,77,,956,79,1,1,0,1980,80010872,656,54,0,0,0,1,157212
7,34,2,3,3,3,761,205,63,755,62,0,810,67,1,1,0,1980,80010872,556,46,0,0,0,1,142941
7,25,2,1,1,1,877,218,73,882,73,1,966,80,0,0,0,1980,80010872,659,54,0,0,0,1,157212
7,55,2,3,2,1,602,304,50,611,50,0,606,50,1,1,0,1980,80010872,298,24,0,0,0,1,131779
7,39,2,1,2,2,730,238,60,753,62,,798,66,1,1,0,1980,80010872,492,40,0,0,0,0,135665
7,29,2,1,2,1,838,226,69,877,73,,874,72,1,1,0,1980,80010872,612,50,0,0,0,1,132156
7,25,2,1,1,0,878,218,73,,,,966,80,0,0,0,1980,80010872,660,54,0,0,0,1,164023
7,39,2,3,1,3,708,212,58,757,63,0,828,68,1,1,0,1980,80010880,496,41,0,0,0,1,172291
3,53,2,1,1,3,608,282,50,625,52,1,966,80,0,0,0,1980,80010880,326,27,0,0,1,0,183958
3,74,2,2,1,2,426,356,35,459,38,0,903,75,0,0,1,1980,80010880,70,5,0,0,0,1,197404
3,52,2,1,1,3,587,250,48,620,51,1,966,80,0,0,0,1980,80010880,337,28,0,0,0,1,183958
3,37,2,1,1,3,733,218,61,742,61,0,966,80,0,0,0,1980,80010880,515,42,0,0,0,1,184668
3,34,2,1,1,4,792,240,65,801,66,1,966,80,0,0,0,1980,80010880,552,45,0,0,0,1,196073
3,60,2,2,2,3,527,285,43,481,40,0,582,48,1,1,0,1980,80010880,242,20,0,0,0,0,202678
3,33,2,3,1,3,846,278,70,817,68,0,938,78,1,1,0,1980,80010880,568,47,1,0,0,0,170093
