a_age,a_maritl,a_sex,a_fnlwgt,fmstm1900,fmagem,yofm,fbm1900,yofb,fb_girl,fmendm1900,yofd,fmdiv,fmdivsep,fmwid,pesa1,cpsyear,iid,bdm1900,yob,black,orace,cdiv,coll,hs
33,5,2,154904,881,192,73,880,73,0,912,75,1,1,0,3,1990,90010584,689,57,0,0,3,0,0
63,4,2,148173,521,202,43,552,45,0,867,72,0,0,1,7,1990,90010584,319,26,0,0,3,0,0
54,1,2,158065,704,273,58,718,59,0,1086,90,0,0,0,2,1990,90010592,431,35,0,0,3,1,0
50,1,2,182664,689,212,57,694,57,1,902,75,1,1,0,3,1990,90010592,477,39,0,0,3,0,1
26,1,2,175085,1010,243,84,1015,84,1,1086,90,0,0,0,2,1990,90010592,767,63,0,0,3,0,0
23,6,2,161863,1050,241,87,,,,1086,90,0,1,0,0,1990,90010592,809,67,0,0,3,0,1
63,5,2,153550,633,311,52,693,57,0,974,81,1,1,0,2,1990,90010592,322,26,0,0,3,1,0
52,1,2,184054,737,285,61,759,63,0,1086,90,0,0,0,2,1990,90010592,452,37,0,0,3,0,1
41,1,2,154054,829,236,69,840,69,1,1086,90,0,0,0,2,1990,90010592,593,49,0,0,3,0,1
20,1,2,190066,1050,209,87,1059,88,0,1086,90,0,0,0,1,1990,90010592,841,70,0,0,3,0,1
57,1,2,165193,620,218,51,650,54,0,632,52,1,1,0,4,1990,90010592,402,33,0,0,3,0,1
65,1,2,175299,655,358,54,722,60,1,1086,90,0,0,0,1,1990,90010600,297,24,0,0,3,0,1
59,4,2,156915,612,237,50,623,51,1,649,54,1,1,0,2,1990,90010600,375,31,0,0,3,0,0
56,1,2,141293,666,261,55,,,,1086,90,0,0,0,0,1990,90010600,405,33,1,0,3,1,0
59,1,2,168174,615,249,51,643,53,0,1086,90,0,0,0,1,1990,90010600,366,30,0,0,3,0,0
28,1,2,178487,1037,288,86,,,,1086,90,0,0,0,0,1990,90010600,749,62,0,0,3,1,0
63,4,2,164758,561,233,46,,,,1016,84,0,0,1,0,1990,90010600,328,27,0,0,3,0,1
51,1,2,182664,712,243,59,718,59,0,895,74,1,1,0,3,1990,90010600,469,39,0,0,3,0,1
31,1,2,171199,936,224,77,,,,1086,90,0,0,0,0,1990,90010608,712,59,0,0,3,0,1
42,1,2,153367,795,219,66,818,68,0,1086,90,0,0,0,1,1990,90010608,576,47,0,0,3,1,0
40,1,2,157925,847,241,70,854,71,1,1086,90,0,0,0,1,1990,90010608,606,50,0,0,3,0,1
64,5,2,135940,583,273,48,593,49,0,841,70,1,1,0,4,1990,90010608,310,25,0,0,3,0,1
26,1,2,184179,1000,237,83,1007,83,1,1086,90,0,0,0,2,1990,90010608,763,63,0,0,3,0,1
36,1,2,156484,858,210,71,878,73,0,1086,90,0,0,0,2,1990,90010608,648,53,0,0,3,0,1
39,5,2,166408,858,249,71,862,71,0,920,76,1,1,0,2,1990,90010608,609,50,0,0,3,0,1
40,5,2,157081,869,265,72,880,73,0,1074,89,1,1,0,2,1990,90010608,604,50,0,0,3,0,1
53,1,2,182486,671,226,55,680,56,0,1086,90,0,0,0,4,1990,90010608,445,37,0,0,3,0,1
41,1,2,154261,813,225,67,825,68,1,935,77,1,1,0,7,1990,90010616,588,48,0,0,3,0,1
43,1,2,155894,834,269,69,846,70,1,1086,90,0,0,0,3,1990,90010616,565,47,0,0,3,0,1
18,1,2,165788,1080,214,89,,,,1086,90,0,0,0,0,1990,90010616,866,72,0,0,3,0,1
22,1,2,171051,1079,258,89,,,,1086,90,0,0,0,0,1990,90010616,821,68,0,0,3,0,1
36,1,2,186659,915,269,76,984,81,1,1009,84,0,0,1,1,1990,90010616,646,53,0,0,3,0,1
25,1,2,176550,1038,264,86,1070,89,0,1041,86,1,1,0,1,1990,90010616,774,64,0,0,3,0,1
38,1,2,174053,843,216,70,844,70,1,1086,90,0,0,0,5,1990,90010616,627,52,0,0,3,0,1
22,1,2,190066,1077,257,89,,,,1086,90,0,0,0,0,1990,90010624,820,68,0,0,3,0,1
28,5,2,151407,997,259,83,1048,87,0,1072,89,1,1,0,1,1990,90010624,738,61,0,0,3,0,1
61,1,2,145069,541,198,45,631,52,0,696,57,1,1,0,3,1990,90010624,343,28,0,0,3,0,1
45,5,2,163514,760,217,63,777,64,1,894,74,1,1,0,4,1990,90010624,543,45,0,0,3,0,1
47,1,2,139597,726,212,60,737,61,0,1086,90,0,0,0,4,1990,90010624,514,42,0,0,3,0,1
42,1,2,155435,805,225,67,860,71,0,909,75,1,1,0,2,1990,90010624,580,48,0,0,3,1,0
40,1,2,155894,900,297,74,933,77,0,1086,90,0,0,0,2,1990,90010624,603,50,0,0,3,1,0
51,1,2,147741,751,285,62,,,,1086,90,0,0,0,0,1990,90010624,466,38,0,0,3,0,1
39,5,2,153870,909,293,75,977,81,0,1032,85,1,1,0,1,1990,90010624,616,51,0,0,3,1,0
59,1,2,149330,577,208,48,597,49,1,1086,90,0,0,0,4,1990,90010632,369,30,0,0,3,0,0
45,1,2,168137,793,254,66,754,62,0,1086,90,0,0,0,3,1990,90010632,539,44,0,0,3,0,1
34,1,2,167873,930,260,77,1025,85,0,1086,90,0,0,0,2,1990,90010632,670,55,0,0,3,0,1
48,1,2,139597,754,251,62,774,64,0,1086,90,0,0,0,2,1990,90010632,503,41,0,0,3,0,1
32,1,2,167107,929,230,77,941,78,1,959,79,1,1,0,3,1990,90010632,699,58,0,0,3,0,1
35,1,2,157108,905,241,75,992,82,0,1086,90,0,0,0,2,1990,90010632,664,55,0,0,3,0,1
25,1,2,153269,1048,272,87,1077,89,0,1086,90,0,0,0,1,1990,90010632,776,64,0,0,3,0,1
49,1,2,167903,773,276,64,783,65,0,1086,90,0,0,0,3,1990,90010640,497,41,0,0,3,0,1
63,1,2,197166,564,243,46,586,48,0,1086,90,0,0,0,3,1990,90010640,321,26,0,0,3,0,1
32,1,2,168270,923,227,76,1004,83,1,1086,90,0,0,0,2,1990,90010640,696,57,0,0,3,0,1
35,1,2,185249,899,243,74,,,,1086,90,0,0,0,0,1990,90010640,656,54,0,0,3,0,1
29,1,2,158013,995,267,82,1028,85,0,1086,90,0,0,0,1,1990,90010640,728,60,0,0,3,0,1
36,1,2,153870,951,308,79,991,82,0,1086,90,0,0,0,2,1990,90010640,643,53,0,0,3,0,1
30,1,2,159798,943,224,78,956,79,1,1028,85,1,1,0,2,1990,90010640,719,59,0,0,3,0,1
61,4,2,143973,581,233,48,617,51,1,1068,88,0,0,1,8,1990,90010640,348,28,0,0,3,0,1
30,1,2,149445,966,245,80,994,82,0,1086,90,0,0,0,3,1990,90010640,721,60,0,0,3,0,1
49,1,2,164739,729,237,60,744,61,1,1086,90,0,0,0,3,1990,90010648,492,40,0,0,3,0,1
57,5,2,155730,631,232,52,646,53,0,746,62,1,1,0,2,1990,90010648,399,33,0,0,3,0,1
63,1,2,162351,564,236,46,576,47,1,1086,90,0,0,0,4,1990,90010648,328,27,0,0,3,0,1
40,1,2,155894,819,222,68,825,68,0,1086,90,0,0,0,2,1990,90010648,597,49,0,0,3,0,1
38,1,2,155921,873,254,72,897,74,1,1086,90,0,0,0,3,1990,90010648,619,51,0,0,3,0,1
34,1,2,144991,1005,328,83,1068,88,1,1086,90,0,0,0,1,1990,90010648,677,56,0,0,3,0,1
37,1,2,152708,907,274,75,941,78,0,1086,90,0,0,0,2,1990,90010648,633,52,0,0,3,0,1
42,1,2,155894,810,229,67,788,65,0,1086,90,0,0,0,2,1990,90010656,581,48,0,0,3,0,1
38,1,2,152708,839,219,69,848,70,1,849,70,1,1,0,3,1990,90010656,620,51,0,0,3,0,1
55,1,2,149473,684,262,56,,,,1069,89,1,1,0,0,1990,90010656,422,35,0,0,3,0,0
36,1,2,166408,850,197,70,857,71,1,1086,90,0,0,0,2,1990,90010656,653,54,0,0,3,0,1
24,1,2,191512,1005,217,83,1012,84,0,1086,90,0,0,0,2,1990,90010656,788,65,0,0,3,0,1
36,1,2,155726,932,283,77,,,,1086,90,0,0,0,0,1990,90010656,649,54,0,0,3,1,0
33,1,2,149445,877,194,73,903,75,1,963,80,1,1,0,2,1990,90010656,683,56,0,0,3,0,1
24,1,2,169759,1047,258,87,,,,1086,90,0,0,0,0,1990,90010656,789,65,0,0,3,0,1
36,1,2,185249,921,270,76,937,78,0,1086,90,0,0,0,3,1990,90010656,651,54,0,0,3,0,1
32,1,2,151135,1080,381,89,1040,86,1,1086,90,0,0,0,1,1990,90010664,699,58,0,0,3,0,1
32,1,2,162512,922,228,76,932,77,0,1086,90,0,0,0,2,1990,90010664,694,57,0,0,3,0,1
28,5,2,150050,1014,273,84,1043,86,0,1075,89,1,1,0,1,1990,90010664,741,61,0,0,3,0,1
28,1,2,163078,964,224,80,1018,84,0,1086,90,0,0,0,3,1990,90010664,740,61,0,0,3,0,1
41,1,2,158623,819,229,68,847,70,0,942,78,1,1,0,2,1990,90010664,590,49,0,0,3,0,1
58,1,2,149330,670,283,55,587,48,0,960,79,1,1,0,3,1990,90010664,387,32,0,0,3,1,0
40,1,2,172603,816,213,67,799,66,1,994,82,1,1,0,5,1990,90010664,603,50,0,0,3,0,0
41,5,2,177483,876,293,72,882,73,0,1085,90,1,1,0,3,1990,90010672,583,48,0,0,3,0,1
46,1,2,169397,738,207,61,752,62,1,1039,86,1,1,0,3,1990,90010672,531,44,0,0,3,0,0
25,3,2,165021,1044,265,86,1000,83,1,1086,90,0,0,0,1,1990,90010672,779,64,0,0,3,0,1
42,1,2,178283,780,207,64,781,65,0,1086,90,0,0,0,3,1990,90010672,573,47,0,0,3,1,0
38,1,2,155302,950,326,79,956,79,0,1086,90,0,0,0,1,1990,90010672,624,51,0,0,3,0,1
24,1,2,165780,1003,206,83,1027,85,0,1006,83,1,1,0,3,1990,90010672,797,66,0,0,3,0,0
31,1,2,148316,928,226,77,941,78,1,1086,90,0,0,0,2,1990,90010672,702,58,0,0,3,0,1
28,1,2,186747,946,207,78,953,79,0,1006,83,1,1,0,2,1990,90010672,739,61,0,0,3,0,1
41,1,2,155894,831,239,69,836,69,1,1086,90,0,0,0,2,1990,90010672,592,49,0,0,3,0,1
40,1,2,157925,856,252,71,863,71,0,1086,90,0,0,0,3,1990,90010680,604,50,0,0,3,0,1
51,1,2,164573,673,209,56,742,61,1,722,60,1,1,0,4,1990,90010680,464,38,0,0,3,0,1
37,5,2,185249,882,240,73,877,73,0,981,81,1,1,0,1,1990,90010680,642,53,0,0,3,0,1
40,1,2,183413,837,236,69,913,76,1,896,74,0,0,1,5,1990,90010680,601,50,0,0,3,0,1
43,1,2,173380,756,189,62,762,63,0,1086,90,0,0,0,3,1990,90010680,567,47,0,0,3,0,1
53,1,2,182486,656,208,54,668,55,1,1086,90,0,0,0,4,1990,90010680,448,37,0,0,3,0,1
36,1,2,155726,929,278,77,999,83,0,1086,90,0,0,0,2,1990,90010680,651,54,0,0,3,1,0
61,4,2,165083,581,234,48,587,48,1,1039,86,0,0,1,3,1990,90010688,347,28,0,0,3,0,1
53,1,2,153501,699,260,58,708,58,0,1086,90,0,0,0,4,1990,90010688,439,36,0,0,3,0,0
40,5,2,158410,808,212,67,823,68,0,835,69,1,1,0,1,1990,90010688,596,49,0,0,3,0,1
46,1,2,164739,765,242,63,723,60,0,1086,90,0,0,0,4,1990,90010688,523,43,0,0,3,0,1
35,1,2,152708,871,216,72,886,73,0,1086,90,0,0,0,2,1990,90010688,655,54,0,0,3,0,1
57,1,2,149330,613,215,51,645,53,0,1086,90,0,0,0,2,1990,90010688,398,33,0,0,3,0,1
31,1,2,148316,917,213,76,918,76,1,1002,83,1,1,0,3,1990,90010688,704,58,0,0,3,0,1
59,1,2,149330,626,257,52,672,55,1,1086,90,0,0,0,5,1990,90010688,369,30,0,0,3,0,1
28,5,2,188168,947,207,78,944,78,1,1050,87,1,1,0,1,1990,90010688,740,61,0,0,3,0,1
29,1,2,162446,931,195,77,1030,85,0,950,79,1,1,0,2,1990,90010696,736,61,0,0,3,0,0
45,1,2,175968,764,219,63,791,65,1,1086,90,0,0,0,3,1990,90010696,545,45,0,0,3,0,1
34,5,2,155408,896,221,74,907,75,1,968,80,1,1,0,4,1990,90010696,675,56,0,0,3,0,1
45,1,2,153682,778,242,64,,,,1086,90,0,0,0,0,1990,90010696,536,44,0,0,3,0,1
23,1,2,164528,1075,275,89,,,,1086,90,0,0,0,0,1990,90010696,800,66,0,0,3,0,1
30,1,2,169550,1004,288,83,,,,1086,90,0,0,0,0,1990,90010696,716,59,0,0,3,0,1
50,5,2,156871,773,289,64,815,67,1,910,75,1,1,0,1,1990,90010696,484,40,0,0,3,0,1
22,5,2,164528,1055,240,87,1061,88,0,1075,89,1,1,0,1,1990,90010704,815,67,0,0,3,0,1
53,1,2,159988,672,232,55,687,57,1,1086,90,0,0,0,4,1990,90010704,440,36,0,0,3,0,1
45,1,2,175968,785,250,65,806,67,1,1086,90,0,0,0,2,1990,90010704,535,44,0,0,3,0,1
34,1,2,169151,912,236,75,,,,1036,86,1,1,0,0,1990,90010704,676,56,0,0,3,0,1
64,1,2,164758,617,302,51,628,52,0,1086,90,0,0,0,2,1990,90010704,315,26,0,0,3,0,1
43,1,2,172603,791,231,65,816,67,0,1086,90,0,0,0,2,1990,90010704,560,46,0,0,3,0,1
57,1,2,149330,609,208,50,629,52,1,1086,90,0,0,0,4,1990,90010704,401,33,0,0,3,0,1
48,1,2,140660,731,223,60,751,62,0,785,65,1,1,0,2,1990,90010704,508,42,0,0,3,1,0
34,4,2,174418,884,211,73,905,75,0,1057,88,0,0,1,2,1990,90010704,673,56,0,0,3,0,1
42,1,2,160061,833,254,69,874,72,1,1086,90,0,0,0,2,1990,90010712,579,48,0,0,3,0,1
38,1,2,185249,838,214,69,841,70,1,1048,87,1,1,0,3,1990,90010712,624,51,0,0,3,0,1
62,1,2,177288,557,219,46,574,47,1,1086,90,0,0,0,9,1990,90010712,338,28,0,0,3,0,0
51,5,2,171477,725,253,60,734,61,0,1036,86,1,1,0,2,1990,90010712,472,39,0,0,3,0,1
21,6,2,157924,1052,220,87,1000,83,0,1086,90,0,1,0,2,1990,90010712,832,69,0,0,3,0,0
28,1,2,158013,983,237,81,990,82,1,1031,85,1,1,0,1,1990,90010712,746,62,0,0,3,0,1
43,1,2,153367,785,216,65,939,78,1,1086,90,0,0,0,2,1990,90010712,569,47,0,0,3,0,0
27,1,2,163683,980,221,81,1009,84,1,1086,90,0,0,0,2,1990,90010720,759,63,0,0,3,0,1
34,1,2,149445,967,299,80,948,78,1,1018,84,1,1,0,1,1990,90010720,668,55,0,0,3,0,1
37,1,2,155726,868,227,72,892,74,1,1086,90,0,0,0,3,1990,90010720,641,53,0,0,3,0,1
63,1,2,151202,545,219,45,557,46,1,573,47,1,1,0,5,1990,90010720,326,27,0,0,3,0,1
46,1,2,165993,770,237,64,785,65,1,1086,90,0,0,0,3,1990,90010720,533,44,0,0,3,0,1
56,1,2,172577,637,228,53,,,,1086,90,0,0,0,0,1990,90010720,409,34,0,0,3,0,1
40,1,2,157081,870,275,72,894,74,1,1086,90,0,0,0,2,1990,90010720,595,49,0,0,3,0,1
35,1,2,155726,942,285,78,992,82,1,958,79,1,1,0,2,1990,90010720,657,54,0,0,3,0,1
40,1,2,155435,881,285,73,,,,1086,90,0,0,0,0,1990,90010720,596,49,0,0,3,1,0
41,1,2,172603,810,218,67,841,70,1,1086,90,0,0,0,2,1990,90010728,592,49,0,0,3,0,1
36,5,2,157108,853,208,71,859,71,0,880,73,1,1,0,1,1990,90010728,645,53,0,0,3,1,0
57,1,2,156915,617,219,51,637,53,1,1086,90,0,0,0,3,1990,90010728,398,33,0,0,3,0,0
25,1,2,170989,1029,246,85,1080,89,1,1035,86,1,1,0,1,1990,90010728,783,65,0,0,3,0,1
27,1,2,163683,982,224,81,988,82,0,1086,90,0,0,0,4,1990,90010728,758,63,0,0,3,0,1
51,1,2,148866,726,257,60,739,61,0,1086,90,0,0,0,4,1990,90010728,469,39,0,0,3,1,0
34,1,2,171199,934,263,77,1004,83,0,1086,90,0,0,0,2,1990,90010728,671,55,0,0,3,1,0
44,5,2,159127,806,256,67,810,67,1,1014,84,1,1,0,2,1990,90010736,550,45,0,0,3,0,0
46,1,2,143545,705,180,58,710,59,0,1086,90,0,0,0,2,1990,90010736,525,43,0,0,3,0,0
22,5,2,154077,1078,265,89,995,82,0,1086,90,1,1,0,2,1990,90010736,813,67,1,0,3,0,1
35,1,2,153870,930,266,77,936,77,1,1086,90,0,0,0,3,1990,90010736,664,55,0,0,3,0,1
53,1,2,158065,673,228,56,681,56,1,1086,90,0,0,0,2,1990,90010736,445,37,0,0,3,0,1
65,4,2,159848,542,246,45,565,47,0,901,75,0,0,1,4,1990,90010736,296,24,0,0,3,0,1
45,1,2,164739,787,242,65,861,71,0,1086,90,0,0,0,1,1990,90010736,545,45,0,0,3,1,0
50,1,2,182664,684,202,56,726,60,1,938,78,1,1,0,3,1990,90010736,482,40,0,0,3,0,1
59,1,2,171994,561,192,46,575,47,0,1086,90,0,0,0,2,1990,90010736,369,30,0,0,3,0,0
51,1,2,151440,661,195,55,674,56,0,1086,90,0,0,0,3,1990,90010744,466,38,0,0,3,0,1
27,1,2,188168,1000,240,83,1039,86,1,1086,90,0,0,0,2,1990,90010744,760,63,0,0,3,0,1
32,1,2,149445,960,262,79,990,82,0,1086,90,0,0,0,3,1990,90010744,698,58,0,0,3,0,1
54,1,2,170182,692,259,57,713,59,1,1086,90,0,0,0,3,1990,90010744,433,36,0,0,3,1,0
53,4,2,156871,637,190,53,711,59,0,997,83,0,0,1,5,1990,90010744,447,37,0,0,3,0,0
65,1,2,134685,492,188,40,531,44,1,1086,90,0,0,0,3,1990,90010744,304,25,0,0,3,0,0
40,1,2,172603,865,266,72,870,72,0,1086,90,0,0,0,1,1990,90010744,599,49,0,0,3,0,1
51,5,2,158780,715,244,59,719,59,1,1030,85,1,1,0,2,1990,90010752,471,39,0,0,3,0,1
27,1,2,163078,1005,251,83,,,,1086,90,0,0,0,0,1990,90010752,754,62,0,0,3,0,1
34,1,2,167873,909,232,75,920,76,0,1086,90,0,0,0,2,1990,90010752,677,56,0,0,3,0,1
62,1,2,168921,558,219,46,579,48,0,573,47,0,0,1,5,1990,90010752,339,28,0,0,3,0,0
31,1,2,162512,928,224,77,,,,970,80,1,1,0,0,1990,90010752,704,58,0,0,3,0,1
47,1,2,164739,749,232,62,760,63,0,1086,90,0,0,0,3,1990,90010752,517,43,0,0,3,0,1
48,1,2,142119,762,261,63,772,64,0,1086,90,0,0,0,2,1990,90010752,501,41,0,0,3,1,0
43,1,2,172603,850,287,70,,,,1086,90,0,0,0,0,1990,90010752,563,46,0,0,3,1,0
28,1,2,178487,1074,335,89,,,,1086,90,0,0,0,0,1990,90010752,739,61,0,0,3,0,1
64,4,2,153550,581,274,48,,,,1053,87,0,0,1,0,1990,90010760,307,25,0,0,3,0,1
35,5,2,166408,868,210,72,873,72,1,933,77,1,1,0,2,1990,90010760,658,54,0,0,3,0,1
45,1,2,165993,833,292,69,870,72,1,1086,90,0,0,0,2,1990,90010760,541,45,0,0,3,0,1
42,1,2,157081,840,263,69,867,72,0,1086,90,0,0,0,2,1990,90010760,577,48,0,0,3,1,0
30,1,2,143896,1025,304,85,1059,88,1,1086,90,0,0,0,2,1990,90010760,721,60,0,0,3,0,1
50,1,2,158780,716,236,59,738,61,1,1086,90,0,0,0,3,1990,90010760,480,39,0,0,3,0,1
28,1,2,154218,1053,315,87,1074,89,0,1086,90,0,0,0,1,1990,90010760,738,61,0,0,3,1,0
34,5,2,159798,918,243,76,907,75,0,982,81,1,1,0,3,1990,90010768,675,56,0,0,3,0,0
41,1,2,172603,818,232,68,1004,83,1,941,78,1,1,0,2,1990,90010768,586,48,0,0,3,0,0
54,5,2,148866,707,276,58,724,60,0,760,63,1,1,0,2,1990,90010768,431,35,0,0,3,0,1
40,1,2,155894,867,272,72,886,73,0,1086,90,0,0,0,3,1990,90010768,595,49,0,0,3,0,1
47,1,2,172091,749,231,62,757,63,1,1086,90,0,0,0,7,1990,90010768,518,43,0,0,3,0,0
35,1,2,154972,908,253,75,992,82,0,1086,90,0,0,0,2,1990,90010768,655,54,0,0,3,0,1
41,1,2,178931,858,268,71,,,,1086,90,0,0,0,0,1990,90010768,590,49,0,0,3,0,1
64,1,2,159179,591,274,49,604,50,1,1086,90,0,0,0,7,1990,90010768,317,26,0,0,3,1,0
54,1,2,152351,644,216,53,,,,1086,90,0,0,0,0,1990,90010768,428,35,1,0,3,0,1
24,1,2,171205,1072,281,89,,,,1086,90,0,0,0,0,1990,90010776,791,65,0,0,3,1,0
39,5,2,161435,835,226,69,865,72,1,878,73,1,1,0,1,1990,90010776,609,50,0,0,3,0,1
33,1,2,153754,1065,383,88,1084,90,0,1086,90,0,0,0,1,1990,90010776,682,56,0,0,3,0,1
43,1,2,159916,870,300,72,910,75,0,1086,90,0,0,0,2,1990,90010776,570,47,0,0,3,1,0
39,1,2,192568,1026,412,85,,,,1086,90,0,0,0,0,1990,90010776,614,51,1,0,3,0,1
38,1,2,179071,905,284,75,972,80,1,1086,90,0,0,0,2,1990,90010776,621,51,0,0,3,1,0
28,1,2,159872,977,229,81,1007,83,1,1086,90,0,0,0,2,1990,90010776,748,62,0,0,3,0,1
39,6,2,167277,928,318,77,916,76,0,1086,90,0,1,0,1,1990,90010784,610,50,1,0,3,0,0
51,1,2,170606,832,362,69,846,70,1,1086,90,0,0,0,3,1990,90010784,470,39,0,0,3,0,1
31,1,2,176135,1016,306,84,,,,1086,90,0,0,0,0,1990,90010784,710,59,0,0,3,0,1
40,5,2,191374,841,237,70,857,71,0,934,77,1,1,0,2,1990,90010784,604,50,1,0,3,1,0
56,1,2,161439,690,281,57,,,,1086,90,0,0,0,0,1990,90010784,409,34,0,0,3,1,0
33,1,2,168470,879,196,73,909,75,1,1044,86,1,1,0,1,1990,90010784,683,56,0,0,3,0,1
56,1,2,156698,691,287,57,704,58,0,694,57,1,1,0,4,1990,90010784,404,33,0,0,3,0,0
44,4,2,172445,848,290,70,860,71,1,1081,90,0,0,1,4,1990,90010784,558,46,1,0,3,1,0
36,5,2,161638,955,306,79,995,82,0,1037,86,1,1,0,1,1990,90010784,649,54,0,0,3,0,1
65,5,2,176700,558,259,46,574,47,1,629,52,1,1,0,3,1990,90010792,299,24,1,0,3,0,0
59,1,2,173023,606,234,50,621,51,1,1086,90,0,0,0,4,1990,90010792,372,30,0,0,3,0,1
38,1,2,165415,880,259,73,806,67,1,1086,90,0,0,0,2,1990,90010792,621,51,1,0,3,0,1
60,4,2,175114,540,183,44,542,45,0,1076,89,0,0,1,5,1990,90010792,357,29,0,0,3,0,0
57,4,2,163257,649,252,54,664,55,1,923,76,0,0,1,3,1990,90010792,397,33,0,0,3,0,1
43,1,2,159702,858,290,71,919,76,1,1086,90,0,0,0,2,1990,90010792,568,47,0,0,3,1,0
54,1,2,155807,670,242,55,700,58,0,1086,90,0,0,0,6,1990,90010792,428,35,0,0,3,0,1
50,1,2,178408,654,177,54,679,56,1,970,80,1,1,0,5,1990,90010800,477,39,0,0,3,0,0
25,5,2,150771,991,215,82,,,,1070,89,1,1,0,0,1990,90010800,776,64,0,0,3,0,1
31,1,2,153754,986,275,82,1010,84,1,1086,90,0,0,0,5,1990,90010800,711,59,0,0,3,1,0
57,1,2,171249,656,259,54,801,66,1,1086,90,0,0,0,1,1990,90010800,397,33,0,0,3,0,1
50,1,2,162622,849,367,70,859,71,0,1086,90,0,0,0,3,1990,90010800,482,40,0,0,3,0,1
34,1,2,149172,928,256,77,983,81,1,1086,90,0,0,0,4,1990,90010800,672,55,0,0,3,0,1
29,1,2,169056,969,240,80,947,78,0,1086,90,0,0,0,2,1990,90010800,729,60,0,0,3,0,1
50,1,2,218076,708,230,58,763,63,0,1086,90,0,0,0,2,1990,90010800,478,39,1,0,3,0,1
29,1,2,163806,1049,314,87,,,,1086,90,0,0,0,0,1990,90010800,735,61,0,0,3,1,0
58,1,2,178904,623,239,51,633,52,1,1086,90,0,0,0,3,1990,90010808,384,31,0,0,3,0,1
49,1,2,158112,789,291,65,808,67,0,1086,90,0,0,0,4,1990,90010808,498,41,0,0,3,0,1
46,1,2,158112,843,319,70,785,65,1,1086,90,0,0,0,2,1990,90010808,524,43,0,0,3,0,1
53,5,2,174001,683,245,56,676,56,1,707,58,1,1,0,2,1990,90010808,438,36,1,0,3,1,0
59,1,2,178299,600,230,49,638,53,0,1086,90,0,0,0,3,1990,90010808,370,30,0,0,3,0,1
57,4,2,167453,617,226,51,640,53,0,658,54,1,1,0,4,1990,90010808,391,32,0,0,3,0,1
25,5,2,154126,991,211,82,1012,84,1,1085,90,1,1,0,2,1990,90010808,780,64,0,0,3,0,0
37,5,2,163458,835,200,69,829,69,0,1062,88,1,1,0,2,1990,90010816,635,52,0,0,3,0,0
41,3,2,165558,1049,455,87,,,,1086,90,0,0,0,0,1990,90010816,594,49,0,0,3,1,0
38,1,2,160996,885,259,73,1030,85,1,1086,90,0,0,0,1,1990,90010816,626,52,0,0,3,0,1
46,1,2,144715,810,282,67,944,78,0,1086,90,0,0,0,1,1990,90010816,528,43,0,0,3,1,0
53,5,2,178408,819,380,68,883,73,1,983,81,1,1,0,5,1990,90010816,439,36,0,0,3,0,1
26,5,2,152410,1009,241,84,,,,1035,86,1,1,0,0,1990,90010816,768,63,0,0,3,0,1
53,1,2,162622,667,219,55,811,67,0,1086,90,0,0,0,1,1990,90010816,448,37,0,0,3,0,1
33,1,2,156675,1024,344,85,,,,1047,87,1,1,0,0,1990,90010816,680,56,0,0,3,1,0
54,1,2,164601,726,291,60,,,,1019,84,1,1,0,0,1990,90010816,435,36,0,0,3,1,0
40,1,2,190138,844,239,70,850,70,0,1086,90,0,0,0,4,1990,90010824,605,50,0,0,3,0,1
29,5,2,193593,955,226,79,948,78,1,967,80,1,1,0,3,1990,90010824,729,60,0,0,3,0,0
61,1,2,149252,682,332,56,827,68,0,1086,90,0,0,0,3,1990,90010824,350,29,0,0,3,1,0
37,1,2,154972,896,256,74,934,77,1,1086,90,0,0,0,2,1990,90010824,640,53,0,0,3,0,1
32,1,2,176403,1080,380,89,,,,1086,90,0,0,0,0,1990,90010824,700,58,0,0,3,0,1
36,1,2,160996,1005,358,83,1031,85,0,1086,90,0,0,0,2,1990,90010824,647,53,0,0,3,1,0
59,1,2,173023,593,219,49,602,50,1,1086,90,0,0,0,3,1990,90010824,374,31,0,0,3,0,1
56,1,2,178904,669,263,55,698,58,0,1086,90,0,0,0,3,1990,90010832,406,33,0,0,3,0,0
53,1,2,164601,728,285,60,769,64,1,1086,90,0,0,0,2,1990,90010832,443,36,0,0,3,1,0
25,1,2,160677,1074,300,89,1083,90,0,1086,90,0,0,0,1,1990,90010832,774,64,0,0,3,0,1
34,5,2,174028,896,223,74,900,74,1,1077,89,1,1,0,1,1990,90010832,673,56,0,0,3,0,1
56,1,2,220622,664,251,55,680,56,0,1086,90,0,0,0,3,1990,90010832,413,34,1,0,3,0,1
30,1,2,153754,991,275,82,1015,84,1,1086,90,0,0,0,5,1990,90010832,716,59,0,0,3,1,0
52,1,2,155807,666,214,55,769,64,0,1086,90,0,0,0,2,1990,90010832,452,37,0,0,3,0,0
25,1,2,160677,1008,225,83,1010,84,1,1086,90,0,0,0,3,1990,90010832,783,65,0,0,3,0,0
59,1,2,154960,587,212,48,602,50,1,1086,90,0,0,0,10,1990,90010832,375,31,1,0,3,0,0
35,1,2,154972,954,300,79,1042,86,0,970,80,0,0,1,1,1990,90010840,654,54,0,0,3,1,0
55,1,2,154805,643,220,53,649,54,1,1086,90,0,0,0,3,1990,90010840,423,35,0,0,3,0,1
