cdiv,a_age,a_sex,e29a,pesb1,pesa1,fmstm1900,fmagem,yofm,fbm1900,yofb,fb_girl,fmendm1900,yofd,fmdiv,fmdivsep,fmwid,cpsyear,iid,bdm1900,yob,black,orace,coll,hs,a_fnlwgt
3,57,2,1,1,3,593,255,49,629,52,0,1026,85,0,0,0,1985,85014016,338,28,0,0,0,1,169271
3,38,2,1,1,3,787,222,65,792,65,1,1026,85,0,0,0,1985,85014016,565,47,0,0,0,1,162392
3,41,2,1,1,2,767,243,63,810,67,0,1026,85,0,0,0,1985,85014016,524,43,0,0,0,1,168254
3,36,2,1,1,2,841,251,70,859,71,1,1026,85,0,0,0,1985,85014016,590,49,0,0,0,0,162392
3,38,2,1,2,2,756,195,62,921,76,0,890,74,1,1,0,1985,85014024,561,46,0,0,0,1,162392
3,30,2,1,1,3,892,233,74,927,77,0,1026,85,0,0,0,1985,85014024,659,54,0,0,0,1,174634
3,34,2,1,1,2,890,276,74,911,75,0,1026,85,0,0,0,1985,85014024,614,51,0,0,0,1,174634
3,35,2,1,1,2,869,271,72,976,81,0,1026,85,0,0,0,1985,85014024,598,49,0,0,1,0,167609
3,43,2,1,1,3,725,226,60,727,60,,1026,85,0,0,0,1985,85014024,499,41,1,0,0,1,197525
3,30,2,3,2,0,902,247,75,,,,915,76,1,1,0,1985,85014024,655,54,0,0,0,1,174775
3,49,2,3,1,4,631,203,52,647,53,,707,58,1,1,0,1985,85014024,428,35,0,0,0,0,168563
3,26,2,1,1,2,895,187,74,992,82,1,1026,85,0,0,0,1985,85014032,708,58,0,0,0,1,183661
3,20,2,1,1,0,1004,228,83,,,,1026,85,0,0,0,1985,85014032,776,64,0,0,0,1,158636
3,68,2,1,1,0,394,193,32,,,,1026,85,0,0,0,1985,85014032,201,16,0,0,0,1,166365
3,26,2,1,1,2,943,232,78,965,80,1,1026,85,0,0,0,1985,85014032,711,59,0,0,0,1,159161
3,51,2,3,2,3,613,202,51,672,55,1,614,51,1,1,0,1985,85014032,411,34,0,0,0,1,148662
3,25,2,1,1,1,965,247,80,974,81,1,1026,85,0,0,0,1985,85014032,718,59,0,0,0,1,159161
3,65,2,2,1,1,536,301,44,661,55,,836,69,0,0,1,1985,85014032,235,19,0,0,0,0,167142
3,54,2,3,1,1,606,238,50,692,57,,913,76,1,1,0,1985,85014032,368,30,0,0,0,1,168702
3,65,2,1,1,2,538,301,44,544,45,,1026,85,0,0,0,1985,85014032,237,19,0,0,0,1,167142
3,59,2,1,1,6,558,248,46,558,46,0,1026,85,0,0,0,1985,85014040,310,25,0,0,0,1,183778
3,76,2,1,1,0,299,193,24,,,,1026,85,0,0,0,1985,85014040,106,8,0,0,0,0,159860
3,54,2,1,1,3,665,297,55,724,60,1,1026,85,0,0,0,1985,85014040,368,30,0,0,1,0,153438
3,39,2,1,1,2,809,253,67,827,68,0,1026,85,0,0,0,1985,85014040,556,46,0,0,0,1,151389
3,48,2,1,1,2,704,259,58,745,62,0,1026,85,0,0,0,1985,85014040,445,37,0,0,0,1,176959
3,69,2,1,1,2,643,447,53,656,54,1,1026,85,0,0,0,1985,85014040,196,16,0,0,0,1,165735
3,90,2,2,1,6,170,231,14,181,15,1,592,49,0,0,1,1985,85014040,-61,-6,0,0,0,0,160324
3,54,2,1,1,1,607,232,50,765,63,1,1026,85,0,0,0,1985,85014048,375,31,0,0,0,1,166525
3,60,2,1,1,8,522,224,43,562,46,0,1026,85,0,0,0,1985,85014048,298,24,0,0,0,0,155572
3,34,2,1,1,1,857,247,71,908,75,0,1026,85,0,0,0,1985,85014048,610,50,0,0,0,1,158569
3,38,2,1,1,0,844,284,70,,,,1026,85,0,0,0,1985,85014048,560,46,0,0,0,1,153472
3,46,2,2,2,5,684,214,56,672,55,1,821,68,1,1,0,1985,85014048,470,39,1,0,0,0,201386
3,36,2,1,1,2,888,299,73,894,74,0,1026,85,0,0,0,1985,85014048,589,49,0,0,1,0,174703
3,65,2,1,1,6,495,251,41,495,41,,1026,85,0,0,0,1985,85014048,244,20,0,0,0,0,166591
3,74,2,1,1,6,388,251,32,388,32,,1026,85,0,0,0,1985,85014048,137,11,0,0,0,1,170293
3,31,2,1,1,2,899,250,74,928,77,0,1026,85,0,0,0,1985,85014048,649,54,0,0,0,1,172002
3,24,2,1,1,0,1008,273,83,,,,1026,85,0,0,0,1985,85014056,735,61,0,0,0,1,180088
3,29,2,1,2,0,896,218,74,,,,994,82,1,1,0,1985,85014056,678,56,0,0,0,1,164416
3,60,2,2,1,5,535,234,44,562,46,0,792,65,0,0,1,1985,85014056,301,25,0,0,0,1,147338
3,41,2,1,1,4,785,259,65,812,67,0,1026,85,0,0,0,1985,85014056,526,43,0,0,1,0,167359
3,56,2,1,1,2,572,222,47,602,50,1,1026,85,0,0,0,1985,85014056,350,29,0,0,0,1,169718
3,44,2,1,1,3,746,259,62,769,64,,1026,85,0,0,0,1985,85014056,487,40,0,0,1,0,167359
3,58,2,2,1,3,573,243,47,599,49,1,1022,85,0,0,1,1985,85014056,330,27,0,0,0,0,182800
3,28,2,1,1,0,996,317,82,,,,1026,85,0,0,0,1985,85014064,678,56,0,0,0,1,173179
3,29,2,1,1,3,937,269,78,901,75,1,1026,85,0,0,0,1985,85014064,668,55,0,0,0,1,158315
3,31,2,1,1,0,920,274,76,,,,1026,85,0,0,0,1985,85014064,646,53,0,0,1,0,156025
3,24,2,1,1,3,940,210,78,904,75,,1026,85,0,0,0,1985,85014064,730,60,0,0,0,1,179055
3,28,2,1,1,0,957,269,79,,,,1026,85,0,0,0,1985,85014064,688,57,0,0,1,0,158315
3,29,2,1,1,1,936,269,77,1011,84,1,1026,85,0,0,0,1985,85014064,667,55,0,0,1,0,158315
3,29,2,3,1,2,917,249,76,926,77,0,1010,84,1,1,0,1985,85014064,668,55,0,0,0,1,158315
3,74,2,1,1,2,408,279,33,420,34,,1026,85,0,0,0,1985,85014064,129,10,0,0,0,1,161603
3,29,2,1,2,1,888,218,73,1004,83,1,987,82,1,1,0,1985,85014064,670,55,0,0,1,0,164416
3,74,2,1,1,1,410,279,34,455,37,0,1026,85,0,0,0,1985,85014072,131,10,0,0,1,0,161603
3,95,2,2,1,4,127,242,10,160,13,,854,71,0,0,1,1985,85014072,-115,-10,0,0,0,0,159471
3,38,2,1,1,3,786,227,65,795,66,1,1026,85,0,0,0,1985,85014072,558,46,0,0,0,1,161528
3,46,2,1,1,3,703,237,58,725,60,1,1026,85,0,0,0,1985,85014072,466,38,0,0,0,1,162447
3,43,2,1,1,4,788,280,65,817,68,1,1026,85,0,0,0,1985,85014072,508,42,0,0,0,1,167359
3,43,2,1,2,2,749,242,62,756,62,1,841,70,1,1,0,1985,85014072,507,42,0,0,0,1,167359
3,54,2,1,1,2,590,218,49,631,52,0,1026,85,0,0,0,1985,85014072,372,30,0,0,0,1,152745
3,44,2,1,1,3,758,261,63,727,60,0,1026,85,0,0,0,1985,85014080,497,41,0,0,0,1,153882
3,34,2,4,1,2,851,234,70,879,73,0,1026,85,0,1,0,1985,85014080,617,51,0,0,0,1,174253
3,34,2,1,1,3,922,304,76,944,78,0,1026,85,0,0,0,1985,85014080,618,51,0,0,0,0,174253
3,40,2,1,1,4,801,259,66,828,68,,1026,85,0,0,0,1985,85014080,542,45,0,0,0,1,167359
3,67,2,2,1,3,459,240,38,468,38,,1008,83,0,0,1,1985,85014080,219,18,0,0,0,0,161653
3,68,2,1,1,3,447,240,37,443,36,0,1026,85,0,0,0,1985,85014080,207,17,0,0,0,1,161653
3,31,2,1,1,2,847,204,70,898,74,1,1026,85,0,0,0,1985,85014080,642,53,0,0,0,1,168434
3,68,2,2,1,3,388,187,32,399,33,,672,55,0,0,1,1985,85014080,201,16,0,0,0,1,170432
3,58,2,1,1,2,572,250,47,610,50,,1026,85,0,0,0,1985,85014080,322,26,0,0,0,1,164082
3,29,2,1,1,2,870,199,72,876,72,0,1026,85,0,0,0,1985,85014088,671,55,0,0,0,1,176997
3,86,2,2,1,4,255,267,21,265,22,1,991,82,0,0,1,1985,85014088,-12,-2,0,0,0,0,166973
3,72,2,1,1,4,395,238,32,405,33,,1026,85,0,0,0,1985,85014088,157,13,0,0,0,1,171664
3,46,2,3,1,3,639,176,53,647,53,,971,80,1,1,0,1985,85014088,462,38,0,0,0,0,183366
3,31,2,1,1,3,834,189,69,839,69,0,1026,85,0,0,0,1985,85014088,645,53,0,0,0,0,173705
3,49,2,1,3,2,621,193,51,634,52,1,653,54,1,1,0,1985,85014088,428,35,0,0,0,0,164514
3,56,2,1,2,2,618,267,51,631,52,0,843,70,1,1,0,1985,85014088,351,29,0,0,0,0,167860
3,50,2,1,2,1,777,356,64,802,66,,990,82,1,1,0,1985,85014096,421,35,0,0,0,0,162581
3,25,2,1,1,1,991,275,82,1019,84,0,1026,85,0,0,0,1985,85014096,716,59,0,0,0,1,176997
3,28,2,1,1,2,957,275,79,949,79,1,1026,85,0,0,0,1985,85014096,682,56,0,0,0,1,176997
3,44,2,1,1,3,725,236,60,745,62,1,1026,85,0,0,0,1985,85014096,489,40,0,0,0,1,153620
3,53,2,3,1,3,642,261,53,618,51,,847,70,1,1,0,1985,85014096,381,31,0,0,0,1,147871
3,37,2,1,2,0,792,218,65,,,,822,68,1,1,0,1985,85014096,574,47,0,0,0,1,154317
3,34,2,1,1,3,829,219,69,921,76,1,1026,85,0,0,0,1985,85014096,610,50,0,0,0,1,160871
3,29,2,1,1,0,951,280,79,,,,1026,85,0,0,0,1985,85014096,671,55,0,0,0,1,171475
3,46,2,3,1,2,710,237,59,758,63,0,945,78,1,1,0,1985,85014096,473,39,0,0,0,1,164514
3,24,2,1,1,0,1019,289,84,,,,1026,85,0,0,0,1985,85014104,730,60,0,0,0,1,158756
3,83,2,2,1,2,348,324,28,370,30,0,735,61,0,0,1,1985,85014104,24,1,0,0,0,0,160808
3,82,2,2,1,0,781,744,65,,,,788,65,0,0,1,1985,85014104,37,3,0,0,0,0,160808
3,28,2,1,2,2,918,235,76,925,77,0,977,81,1,1,0,1985,85014104,683,56,0,0,0,1,173315
3,55,2,2,1,6,575,216,47,578,48,0,827,68,0,0,1,1985,85014104,359,29,0,0,0,1,168888
3,71,2,1,1,1,416,247,34,439,36,,1026,85,0,0,0,1985,85014104,169,14,0,0,0,0,182478
3,33,2,3,1,2,864,241,71,849,70,0,986,82,1,1,0,1985,85014104,623,51,0,0,0,1,176221
3,47,2,2,1,3,785,333,65,674,56,1,1007,83,0,0,1,1985,85014112,452,37,0,0,0,1,168404
3,51,2,1,1,2,682,271,56,884,73,0,1026,85,0,0,0,1985,85014112,411,34,0,0,0,1,152011
3,38,2,1,1,2,785,219,65,807,67,,1026,85,0,0,0,1985,85014112,566,47,0,0,0,1,168365
3,46,2,1,1,7,756,284,62,765,63,,1026,85,0,0,0,1985,85014112,472,39,1,0,0,1,145228
3,35,2,1,1,0,818,219,68,,,,1026,85,0,0,0,1985,85014112,599,49,0,0,1,0,168365
3,30,2,1,1,3,920,255,76,942,78,,1026,85,0,0,0,1985,85014112,665,55,0,0,1,0,174253
3,37,2,3,1,2,821,246,68,825,68,1,942,78,1,1,0,1985,85014112,575,47,1,0,0,1,183169
3,29,2,1,2,3,878,211,73,883,73,0,939,78,1,1,0,1985,85014112,667,55,0,0,0,1,172816
3,21,2,1,1,1,1004,231,83,1003,83,1,1026,85,0,0,0,1985,85014112,773,64,0,0,0,1,189938
3,24,2,1,1,1,1010,278,84,1001,83,1,1026,85,0,0,0,1985,85014120,732,60,0,0,0,1,168901
3,53,2,1,1,2,620,238,51,630,52,,1026,85,0,0,0,1985,85014120,382,31,0,0,0,1,156399
3,31,2,1,1,2,918,264,76,979,81,1,1026,85,0,0,0,1985,85014120,654,54,0,0,0,1,170866
3,55,2,1,1,2,682,327,56,697,58,0,1026,85,0,0,0,1985,85014120,354,29,0,0,1,0,172169
3,60,2,1,1,1,518,215,43,556,46,1,1026,85,0,0,0,1985,85014120,303,25,0,0,0,1,149465
3,54,2,1,1,1,595,223,49,664,55,1,1026,85,0,0,0,1985,85014120,372,30,0,0,0,1,156399
3,31,2,1,1,3,860,217,71,873,72,0,1026,85,0,0,0,1985,85014120,643,53,0,0,0,1,160003
3,58,2,3,1,3,578,251,48,577,48,0,727,60,1,1,0,1985,85014128,327,27,0,0,0,0,163633
3,45,2,1,3,3,691,208,57,754,62,0,741,61,1,1,0,1985,85014128,483,40,0,0,0,0,150882
3,23,2,1,1,1,959,216,79,954,79,1,1026,85,0,0,0,1985,85014128,743,61,0,0,0,1,158546
3,59,2,1,1,2,538,226,44,556,46,1,1026,85,0,0,0,1985,85014128,312,25,0,0,0,1,163739
3,82,2,2,2,2,287,249,23,312,25,1,610,50,0,0,1,1985,85014128,38,3,0,0,0,0,166624
3,27,2,1,1,1,977,281,81,1004,83,1,1026,85,0,0,0,1985,85014128,696,57,0,0,1,0,176627
3,74,2,2,2,4,373,239,31,387,32,,658,54,0,0,1,1985,85014128,134,11,0,0,0,0,171305
3,56,2,3,1,4,611,261,50,628,52,,906,75,1,1,0,1985,85014128,350,29,0,0,0,1,171693
3,43,2,3,1,1,768,269,63,783,65,,957,79,1,1,0,1985,85014128,499,41,0,0,0,0,169306
3,19,2,1,1,0,1024,237,85,,,,1026,85,0,0,0,1985,85014136,787,65,0,0,0,1,153931
3,79,2,2,1,1,305,232,25,352,29,,945,78,0,0,1,1985,85014136,73,6,0,0,0,1,141513
3,66,2,2,1,6,420,188,34,434,36,,542,45,0,0,1,1985,85014136,232,19,0,0,0,0,172893
3,29,2,1,1,1,896,219,74,942,78,,1026,85,0,0,0,1985,85014136,677,56,0,0,0,1,179553
3,20,2,1,1,0,1025,246,85,,,,1026,85,0,0,0,1985,85014136,779,64,0,0,0,0,191630
3,80,2,2,1,6,254,188,21,268,22,0,410,34,0,0,1,1985,85014136,66,5,0,0,0,0,169384
3,26,2,1,1,3,928,219,77,938,78,0,1026,85,0,0,0,1985,85014136,709,59,0,0,0,1,179553
3,28,2,1,1,2,894,211,74,902,75,0,1026,85,0,0,0,1985,85014144,683,56,0,0,0,1,179553
3,23,2,1,2,0,918,171,76,,,,935,77,1,1,0,1985,85014144,747,62,0,0,0,0,174579
3,35,2,1,1,2,833,235,69,864,71,0,1026,85,0,0,0,1985,85014144,598,49,0,0,0,1,148003
3,55,2,1,1,2,632,268,52,686,57,1,1026,85,0,0,0,1985,85014144,364,30,0,0,1,0,158441
3,32,2,1,1,4,840,202,69,869,72,,1026,85,0,0,0,1985,85014144,638,53,0,0,0,1,175726
3,45,2,1,1,2,725,246,60,731,60,,1026,85,0,0,0,1985,85014144,479,39,0,0,0,1,185500
3,87,2,2,1,9,341,364,28,360,29,,802,66,0,0,1,1985,85014144,-23,-2,0,0,0,0,168916
3,28,2,1,1,2,907,223,75,968,80,,1026,85,0,0,0,1985,85014144,684,56,0,0,0,1,172521
3,58,2,1,1,4,553,224,46,567,47,1,1026,85,0,0,0,1985,85014144,329,27,0,0,0,0,169363
3,52,2,1,1,3,598,197,49,626,52,,1026,85,0,0,0,1985,85014152,401,33,0,0,1,0,150142
3,77,2,1,1,0,490,397,40,,,,1026,85,0,0,0,1985,85014152,93,7,0,0,0,1,156426
3,38,2,1,1,0,877,310,73,,,,1026,85,0,0,0,1985,85014152,567,47,0,0,1,0,148137
3,47,2,1,1,4,667,211,55,674,56,,1026,85,0,0,0,1985,85014152,456,37,0,0,0,1,173158
3,65,2,1,1,4,447,208,37,458,38,,1026,85,0,0,0,1985,85014152,239,19,0,0,0,0,162952
3,31,2,1,1,0,1004,360,83,,,,1026,85,0,0,0,1985,85014152,644,53,0,0,0,1,162744
3,76,2,2,1,6,301,188,25,315,26,,448,37,0,0,1,1985,85014152,113,9,0,0,0,1,166624
3,61,2,3,2,8,534,243,44,545,45,1,629,52,0,0,1,1985,85014160,291,24,0,0,0,0,155245
3,74,2,2,1,0,419,286,34,,,,821,68,0,0,1,1985,85014160,133,11,0,0,0,0,158952
3,27,2,1,1,0,1005,304,83,,,,1026,85,0,0,0,1985,85014160,701,58,0,0,0,1,157984
3,23,2,1,1,1,978,235,81,988,82,,1026,85,0,0,0,1985,85014160,743,61,0,0,0,0,161194
3,24,2,1,1,1,977,250,81,987,82,,1026,85,0,0,0,1985,85014160,726,60,0,0,0,1,161194
3,54,2,1,1,5,794,417,66,827,68,1,1026,85,0,0,0,1985,85014160,377,31,1,0,0,0,135474
3,59,2,2,1,2,528,215,43,539,44,,922,76,0,0,1,1985,85014160,313,26,1,0,0,0,139243
3,40,2,2,1,6,755,219,62,749,62,1,973,81,0,0,1,1985,85014160,536,44,0,0,0,0,165331
3,60,2,2,1,4,607,303,50,730,60,,1023,85,0,0,1,1985,85014160,304,25,0,0,0,0,152175
3,19,2,1,1,1,1007,209,83,1010,84,0,1026,85,0,0,0,1985,85014168,798,66,0,0,0,0,183647
3,28,2,1,2,3,896,207,74,890,74,,970,80,1,1,0,1985,85014168,689,57,0,0,0,1,175838
3,28,2,1,1,0,1001,318,83,,,,1026,85,0,0,0,1985,85014168,683,56,0,0,0,1,175838
3,84,2,1,1,1,307,293,25,390,32,,1026,85,0,0,0,1985,85014168,14,1,1,0,0,1,124189
3,31,2,1,1,1,919,268,76,918,76,,1026,85,0,0,0,1985,85014168,651,54,1,0,0,1,183833
3,65,2,1,1,9,463,228,38,468,38,0,1026,85,0,0,0,1985,85014168,235,19,0,0,0,0,160211
3,36,2,1,1,1,883,298,73,902,75,0,1026,85,0,0,0,1985,85014168,585,48,0,0,0,1,168013
3,43,2,1,2,4,727,224,60,738,61,,886,73,1,1,0,1985,85014176,503,41,0,0,0,1,176478
3,59,2,1,1,3,553,241,46,646,53,0,1026,85,0,0,0,1985,85014176,312,25,0,0,1,0,182418
3,79,2,3,1,2,324,248,26,341,28,,448,37,1,1,0,1985,85014176,76,6,0,0,0,0,161921
3,19,2,1,1,0,989,197,82,,,,1026,85,0,0,0,1985,85014176,792,65,0,0,0,1,191962
3,24,2,1,1,0,1018,281,84,,,,1026,85,0,0,0,1985,85014176,737,61,0,0,1,0,182854
3,30,2,1,1,3,887,227,73,892,74,1,1026,85,0,0,0,1985,85014176,660,54,0,0,0,1,155699
3,25,2,1,2,1,935,212,77,942,78,0,957,79,1,1,0,1985,85014176,723,60,0,0,0,1,157984
3,72,2,2,1,3,388,229,32,422,35,1,979,81,0,0,1,1985,85014176,159,13,0,0,0,1,158952
3,61,2,1,2,3,512,220,42,535,44,0,629,52,1,1,0,1985,85014176,292,24,0,0,0,1,159507
3,66,2,2,1,4,548,316,45,560,46,1,970,80,0,0,1,1985,85014184,232,19,0,0,0,0,164509
3,74,2,2,2,2,366,238,30,378,31,1,532,44,0,0,1,1985,85014184,128,10,0,0,0,0,161265
3,90,2,1,1,2,186,245,15,197,16,,1026,85,0,0,0,1985,85014184,-59,-5,0,0,0,1,174554
3,40,2,1,1,2,750,213,62,757,63,,1026,85,0,0,0,1985,85014184,537,44,0,0,0,0,179564
3,18,2,1,1,0,1010,204,84,,,,1026,85,0,0,0,1985,85014184,806,67,0,0,0,1,183647
3,24,2,1,1,0,977,245,81,,,,1026,85,0,0,0,1985,85014184,732,60,0,0,0,1,171855
3,47,2,1,1,2,646,193,53,655,54,0,1026,85,0,0,0,1985,85014184,453,37,0,0,0,0,168437
3,64,2,1,1,3,475,222,39,483,40,1,1026,85,0,0,0,1985,85014192,253,21,0,0,0,1,161239
3,61,2,2,1,1,527,239,43,538,44,1,977,81,0,0,1,1985,85014192,288,23,0,0,0,0,152859
3,30,2,1,1,3,845,190,70,850,70,1,1026,85,0,0,0,1985,85014192,654,54,0,0,0,1,174486
3,47,2,1,2,3,651,190,54,709,59,1,758,63,1,1,0,1985,85014192,461,38,0,0,0,0,168437
3,59,2,2,1,5,574,265,47,583,48,0,824,68,0,0,1,1985,85014192,309,25,0,0,0,1,163633
3,52,2,1,3,4,631,235,52,659,54,,737,61,0,0,1,1985,85014192,396,32,0,0,0,1,154951
3,28,2,1,1,4,882,203,73,923,76,,1026,85,0,0,0,1985,85014192,679,56,0,0,0,1,166941
3,38,2,3,2,1,766,202,63,846,70,,822,68,1,1,0,1985,85014192,564,46,0,0,0,1,162364
3,26,2,1,1,2,938,228,78,943,78,1,1026,85,0,0,0,1985,85014192,710,59,0,0,0,1,153336
3,44,2,1,2,2,713,220,59,718,59,1,945,78,1,1,0,1985,85014200,493,41,0,0,0,1,156105
3,44,2,1,1,2,744,251,61,821,68,0,1026,85,0,0,0,1985,85014200,493,41,0,0,1,0,156105
3,58,2,1,2,1,642,316,53,575,47,0,660,54,1,1,0,1985,85014200,326,27,0,0,0,0,163633
3,35,2,4,1,6,817,214,68,827,68,1,1026,85,0,1,0,1985,85014200,603,50,0,0,0,0,154860
3,60,2,1,2,4,557,261,46,557,46,,747,62,0,0,1,1985,85014200,296,24,0,0,0,1,156979
3,37,2,1,1,3,790,217,65,803,66,0,1026,85,0,0,0,1985,85014200,573,47,0,0,0,0,154860
3,47,2,3,1,7,698,237,58,708,58,0,810,67,1,1,0,1985,85014200,461,38,0,0,0,0,150882
3,65,2,1,1,2,498,259,41,575,47,1,1026,85,0,0,0,1985,85014208,239,19,1,0,0,0,142413
3,78,2,2,1,0,318,236,26,,,,773,64,0,0,1,1985,85014208,82,6,0,0,0,1,158608
3,25,2,1,2,0,983,263,81,,,,999,83,1,1,0,1985,85014208,720,59,0,0,0,1,153475
3,24,2,1,1,0,992,254,82,,,,1026,85,0,0,0,1985,85014208,738,61,0,0,0,1,182689
3,40,2,1,1,2,945,400,78,967,80,1,1026,85,0,0,0,1985,85014208,545,45,0,0,0,1,188400
3,38,2,1,1,4,787,220,65,792,65,1,1026,85,0,0,0,1985,85014208,567,47,0,0,0,1,162218
3,58,2,1,1,1,564,245,46,580,48,0,1026,85,0,0,0,1985,85014208,319,26,0,0,0,0,165485
3,30,2,1,1,0,906,250,75,,,,1026,85,0,0,0,1985,85014208,656,54,0,0,0,1,163195
3,28,2,1,1,2,912,230,75,953,79,1,1026,85,0,0,0,1985,85014208,682,56,0,0,0,1,173952
3,27,2,1,1,3,923,229,76,921,76,0,1026,85,0,0,0,1985,85014216,694,57,0,0,0,1,173952
3,63,2,1,1,5,562,303,46,575,47,0,1026,85,0,0,0,1985,85014216,259,21,0,0,0,1,163668
3,46,2,1,1,3,781,318,65,807,67,1,1026,85,0,0,0,1985,85014216,462,38,0,0,0,1,164793
3,28,2,1,1,2,904,223,75,945,78,0,1026,85,0,0,0,1985,85014216,681,56,0,0,0,1,175379
3,50,2,1,1,2,657,238,54,667,55,0,1026,85,0,0,0,1985,85014216,419,34,0,0,0,1,156399
3,38,2,3,1,4,833,272,69,814,67,1,957,79,1,1,0,1985,85014216,561,46,0,0,0,1,168328
3,41,2,1,1,4,727,195,60,747,62,0,1026,85,0,0,0,1985,85014216,532,44,0,0,0,1,165331
3,57,2,1,2,0,563,226,46,,,,628,52,0,0,1,1985,85014224,337,28,0,0,0,1,170284
3,32,2,1,1,0,934,297,77,,,,1026,85,0,0,0,1985,85014224,637,53,0,0,0,1,163195
3,41,2,1,1,2,833,302,69,840,69,0,1026,85,0,0,0,1985,85014224,531,44,0,0,0,1,165331
3,72,2,2,1,1,388,236,32,467,38,1,989,82,0,0,1,1985,85014224,152,12,0,0,0,0,145022
3,64,2,1,1,2,569,312,47,604,50,0,1026,85,0,0,0,1985,85014224,257,21,0,0,0,1,165232
3,72,2,1,1,2,384,224,31,386,32,,1026,85,0,0,0,1985,85014224,160,13,0,0,0,0,171305
3,46,2,1,1,6,726,256,60,733,61,0,1026,85,0,0,0,1985,85014224,470,39,0,0,0,1,182982
3,38,2,1,1,0,859,291,71,,,,1026,85,0,0,0,1985,85014224,568,47,0,0,1,0,165585
3,56,2,1,1,3,594,250,49,638,53,1,1026,85,0,0,0,1985,85014224,344,28,0,0,0,1,163739
3,54,2,1,1,3,652,284,54,690,57,0,1026,85,0,0,0,1985,85014232,368,30,0,0,1,0,162241
3,38,2,1,2,0,842,280,70,,,,927,77,1,1,0,1985,85014232,562,46,0,0,0,0,188565
3,53,2,1,1,0,652,264,54,,,,1026,85,0,0,0,1985,85014232,388,32,0,0,0,1,150007
3,33,2,1,1,2,848,228,70,858,71,1,1026,85,0,0,0,1985,85014232,620,51,0,0,0,1,158279
3,79,2,2,1,1,484,413,40,509,42,1,966,80,0,0,1,1985,85014232,71,5,0,0,0,1,171554
3,69,2,1,1,1,546,359,45,568,47,0,1026,85,0,0,0,1985,85014232,186,15,0,0,0,1,160211
3,78,2,2,1,4,415,336,34,425,35,0,704,58,0,0,1,1985,85014232,78,6,0,0,1,0,171554
3,33,2,1,1,3,872,253,72,937,78,0,1026,85,0,0,0,1985,85014240,619,51,0,0,1,0,173889
3,59,2,1,1,2,565,258,47,599,49,1,1026,85,0,0,0,1985,85014240,306,25,0,0,0,1,162788
3,26,2,1,1,2,958,254,79,968,80,,1026,85,0,0,0,1985,85014240,704,58,0,0,0,1,164072
3,59,2,1,1,4,566,254,47,585,48,1,1026,85,0,0,0,1985,85014240,312,25,0,0,0,1,172169
3,37,2,1,1,0,822,246,68,,,,1026,85,0,0,0,1985,85014240,576,47,0,0,1,0,163861
3,80,2,2,1,5,300,238,24,338,28,1,805,67,0,0,1,1985,85014240,62,5,0,0,0,1,155882
3,34,2,4,1,1,909,292,75,999,83,1,1026,85,0,1,0,1985,85014240,617,51,0,0,1,0,157396
3,54,2,1,1,3,652,283,54,684,56,1,1026,85,0,0,0,1985,85014240,369,30,0,0,0,1,173722
3,28,2,3,1,1,996,310,82,963,80,1,1001,83,1,1,0,1985,85014240,686,57,0,0,0,1,198068
3,23,2,3,1,0,980,233,81,,,,1025,85,1,1,0,1985,85014248,747,62,0,0,0,1,181429
3,34,2,1,3,2,905,293,75,886,73,,908,75,1,1,0,1985,85014248,612,50,1,0,0,1,195781
3,53,2,2,1,1,610,225,50,621,51,,873,72,0,0,1,1985,85014248,385,32,1,0,0,0,166154
3,51,2,1,1,7,724,314,60,608,50,1,1026,85,0,0,0,1985,85014248,410,34,1,0,0,1,166154
3,57,2,3,1,1,630,289,52,641,53,,802,66,1,1,0,1985,85014248,341,28,1,0,0,0,178974
3,37,2,1,1,3,825,254,68,854,71,0,1026,85,0,0,0,1985,85014248,571,47,0,0,0,1,146677
3,45,2,1,1,7,698,213,58,713,59,,1026,85,0,0,0,1985,85014248,485,40,0,0,0,1,171450
3,27,2,1,1,1,981,287,81,1024,85,0,1026,85,0,0,0,1985,85014256,694,57,0,0,0,1,159161
3,28,2,1,1,1,934,255,77,952,79,0,1026,85,0,0,0,1985,85014256,679,56,0,0,0,1,191903
3,55,2,1,1,3,629,274,52,661,55,,1026,85,0,0,0,1985,85014256,355,29,0,0,0,1,187001
3,43,2,1,1,2,739,240,61,767,63,1,1026,85,0,0,0,1985,85014256,499,41,0,0,0,0,192137
3,78,2,2,1,5,331,244,27,367,30,0,757,63,0,0,1,1985,85014256,87,7,0,0,0,0,178054
3,73,2,1,1,2,466,327,38,511,42,1,1026,85,0,0,0,1985,85014256,138,11,0,0,0,0,202048
3,44,2,1,1,2,894,398,74,920,76,1,1026,85,0,0,0,1985,85014256,496,41,0,0,1,0,192137
3,84,2,2,2,0,252,244,20,,,,306,25,1,1,0,1985,85014256,8,0,0,0,0,1,178054
3,31,2,1,1,2,949,296,79,968,80,0,1026,85,0,0,0,1985,85014256,653,54,0,0,0,1,195121
3,35,2,1,2,4,877,276,73,798,66,1,969,80,1,1,0,1985,85014264,601,50,1,0,0,1,207242
3,26,2,3,1,2,917,212,76,898,74,0,954,79,1,1,0,1985,85014264,705,58,1,0,0,1,197780
3,32,2,1,1,1,982,346,81,987,82,,1026,85,0,0,0,1985,85014264,636,52,1,0,0,1,195781
